__ctr_start,00100000
FUN_0035bff0,0035bff0
SkelAnime_SetFaceAnimations,0035c358
FUN_0035c414,0035c414
EnGo2_SetupRolling,0035c464
FUN_0035c528,0035c528
Path_OrientAndGetDistSq,0035c628
Path_CopyLastPoint,0035c6b0
FUN_0035c704,0035c704
FUN_0035c9b8,0035c9b8
FUN_0035cf48,0035cf48
FUN_0035d0bc,0035d0bc
FUN_0035d178,0035d178
Inventory_DeleteEquipment,0035d190
FUN_0035d260,0035d260
FUN_0035d27c,0035d27c
FUN_0035d2d4,0035d2d4
FUN_0035d304,0035d304
FUN_0035d8d8,0035d8d8
FUN_0035da3c,0035da3c
Player_InflictDamage,0035daac
Player_InBlockingCsMode,0035db20
Math3D_Vec3fNormalizedReflect,0035dba4
EffectSsDtBubble_SpawnCustomColor,0035dc74
FUN_0035dd04,0035dd04
FUN_0035dd44,0035dd44
FUN_0035e04c,0035e04c
SkelAnime_DrawOpa,0035e240
caseD_3_0035e2d0,0035e2d0
FUN_0035e330,0035e330
FUN_0035e3a4,0035e3a4
FUN_0035e414,0035e414
EffectSsDeadSound_SpawnStationary,0035e4f4
Player_UpdateBottleHeld,0035e580
FUN_0035e5b4,0035e5b4
FUN_0035e600,0035e600
FUN_0035e6a0,0035e6a0
FUN_0035e6e0,0035e6e0
EffectSsEnIce_SpawnFlyingVec3f,0035e710
FUN_0035e7b4,0035e7b4
WaterBox_GetSurfaceImpl,0035e8a0
FUN_0035e990,0035e990
FUN_0035e9fc,0035e9fc
FUN_0035ea34,0035ea34
FUN_0035ea4c,0035ea4c
FUN_0035ea64,0035ea64
FUN_0035eb74,0035eb74
FUN_0035ebac,0035ebac
FUN_0035ec30,0035ec30
FUN_0035ecfc,0035ecfc
FUN_0035eff0,0035eff0
FUN_0035f090,0035f090
FUN_0035f10c,0035f10c
FUN_0035f228,0035f228
FUN_0035f250,0035f250
FUN_0035f268,0035f268
FUN_0035f324,0035f324
FUN_0035f5e4,0035f5e4
FUN_0035f7a8,0035f7a8
FUN_0035f830,0035f830
FUN_0035f97c,0035f97c
FUN_0035fb14,0035fb14
__ARM_common_memcpy2_6,0035fb94
FUN_0035fbb0,0035fbb0
FUN_0035fc00,0035fc00
FUN_0035fe90,0035fe90
FUN_0035fee8,0035fee8
EnOwl_ChangeMode,0035ff0c
FUN_0035ff80,0035ff80
FUN_00360084,00360084
FUN_003600d4,003600d4
FUN_003600e4,003600e4
FUN_00360190,00360190
FUN_003603c0,003603c0
FUN_003603f0,003603f0
FUN_003603f8,003603f8
FUN_003604f0,003604f0
FUN_0036055c,0036055c
FUN_003609f4,003609f4
FUN_00360a1c,00360a1c
EnGe1_SetTalkAction,00360ccc
FUN_00360d9c,00360d9c
FUN_00360f54,00360f54
FUN_00361040,00361040
FUN_00361198,00361198
FUN_003612fc,003612fc
FUN_00361490,00361490
FUN_003614e0,003614e0
FUN_003616fc,003616fc
FUN_00361e78,00361e78
FUN_00361f00,00361f00
EffectSsGRipple_Spawn,00362068
EffectSsStone1_Spawn,003620b8
FUN_003620f0,003620f0
FUN_00362384,00362384
Collider_SetTrisVertices,00362434
FUN_003624c8,003624c8
FUN_003625f8,003625f8
FUN_0036270c,0036270c
FUN_0036279c,0036279c
FUN_00362998,00362998
FUN_00362a4c,00362a4c
EnKarebaba_SetupIdle,00362a74
FUN_00362ab4,00362ab4
FUN_00362de8,00362de8
FUN_00362f48,00362f48
FUN_00363108,00363108
FUN_003631d0,003631d0
FUN_00363604,00363604
FUN_00363a20,00363a20
FUN_00363a98,00363a98
BossGanondorf_SetupThrow,00363b04
Object_GetIndex,00363c10
FUN_00363cb8,00363cb8
Actor_WorldDistXZToPoint,00363e64
FUN_00363e8c,00363e8c
FUN_00363ec4,00363ec4
Color_RGBA8_Copy,00363f20
FUN_00363f44,00363f44
Flags_GetCollectible,0036405c
FUN_00364084,00364084
FUN_003641d0,003641d0
EffectSsDeadDb_Spawn,003642f4
FUN_00364394,00364394
FUN_0036442c,0036442c
FUN_00364538,00364538
FUN_0036461c,0036461c
BodyBreak_SpawnParts,00364670
FUN_00364938,00364938
FUN_00364a2c,00364a2c
FUN_00364aa4,00364aa4
FUN_00364b1c,00364b1c
FUN_00364c18,00364c18
EnGeldB_SetupRollBack,00364fbc
EnGeldB_SetupJump,00365030
EnGeldB_ReactToPlayer,003650d0
EnGeldB_DodgeRanged,00365444
FUN_00365560,00365560
Audio_SetBGM,003655d0
FUN_003655ec,003655ec
FUN_003656fc,003656fc
FUN_00365768,00365768
FUN_00365860,00365860
FUN_003658b8,003658b8
EnDodongo_SpawnBombSmoke,0036595c
FUN_00365d20,00365d20
EnTuboTrap_SpawnFragments,00365dc8
Effect_SpawnFragment,00365f98
FUN_00366044,00366044
Animation_PlayLoopSetSpeed,003660fc
FUN_00366150,00366150
FUN_003661a8,003661a8
FUN_0036627c,0036627c
FUN_00366318,00366318
FUN_003664d4,003664d4
FUN_0036651c,0036651c
FUN_0036654c,0036654c
FUN_003665b4,003665b4
FUN_003665fc,003665fc
FUN_00366684,00366684
FUN_003666a0,003666a0
Flags_SetEnv,00366704
FrameAdvance_IsEnabled,00366738
FUN_00366748,00366748
FUN_003667b0,003667b0
FUN_003667ec,003667ec
FUN_00366c24,00366c24
BossGoma_UpdateCeilingMovement,00366d18
FUN_00366f60,00366f60
FUN_00367060,00367060
FUN_003672b8,003672b8
Actor_WorldYawTowardPoint,00367358
FUN_00367374,00367374
FUN_003673d8,003673d8
FUN_00367494,00367494
FUN_003674e4,003674e4
FUN_0036751c,0036751c
FUN_0036759c,0036759c
FUN_003675f8,003675f8
FUN_00367618,00367618
FUN_0036762c,0036762c
FUN_00367640,00367640
FUN_003676fc,003676fc
FUN_00367788,00367788
FUN_0036788c,0036788c
__cxa_guard_acquire,003679b4
FUN_003679d0,003679d0
Gameplay_CameraSetAtEye,00367b14
FUN_00367bfc,00367bfc
OceffWipe4_Destroy,00367c0c
FUN_00367c48,00367c48
FUN_00367c54,00367c54
FUN_00367c60,00367c60
FUN_00367c7c,00367c7c
Gameplay_CreateSubCamera,00367d74
Camera_LERPCeilVec3f,00367df4
OLib_Vec3fDistXZ,00367e60
Camera_CalcSlopeYAdj,00367e88
Player_GetHeight,00367ef0
FUN_00367f34,00367f34
FUN_00368008,00368008
FUN_00368280,00368280
FUN_00368498,00368498
EnVm_Destroy,00368564
FUN_003685a0,003685a0
FUN_003685f4,003685f4
FUN_003686a8,003686a8
FUN_00368704,00368704
FUN_0036879c,0036879c
FUN_003687a8,003687a8
FUN_003687b4,003687b4
FUN_003688a8,003688a8
FUN_00368944,00368944
EnSb_SetupWaitClosed,00368a34
EffectSsBubble_Spawn,00368a98
EffectSsDtBubble_SpawnColorProfile,00368af0
Rand_S16Offset,00368b68
FUN_00368b98,00368b98
FUN_00368cc0,00368cc0
FUN_00368d94,00368d94
__arm_div_large_positive,00368dc8
__arm_div16,00368df0
__arm_div12,00368e20
__arm_div8,00368e54
__arm_div4,00368e84
FUN_00368fc0,00368fc0
FUN_00368fec,00368fec
Matrix_RotateX,00369014
FUN_00369128,00369128
FUN_00369178,00369178
FUN_0036932c,0036932c
Actor_FindNearby,00369334
FUN_003693b4,003693b4
FUN_003694d4,003694d4
FUN_003695cc,003695cc
FUN_003695f8,003695f8
FUN_00369608,00369608
FUN_0036963c,0036963c
EnGe2_ChangeAction,00369674
__hardfp_atan2f,003696ec
FUN_00369a48,00369a48
FUN_00369a68,00369a68
FUN_00369b58,00369b58
EnSsh_IsCloseToLink,00369bec
EnSsh_SetAnimation,00369c88
FUN_00369d44,00369d44
FUN_00369f3c,00369f3c
BgCheck_EntityLineTest1,00369f9c
FUN_0036a024,0036a024
FUN_0036a0c8,0036a0c8
FUN_0036a154,0036a154
FUN_0036a2dc,0036a2dc
ObjSwitch_SetOff,0036a308
ObjSwitch_SetOn,0036a518
Player_InCsMode,0036a7a0
FUN_0036a83c,0036a83c
FUN_0036a84c,0036a84c
FUN_0036a924,0036a924
Actor_SpawnAsChild,0036aa20
FUN_0036aa8c,0036aa8c
FUN_0036aaa4,0036aaa4
FUN_0036ab8c,0036ab8c
Math_Vec3s_ToVec3f,0036ac0c
FUN_0036ac40,0036ac40
FUN_0036adf4,0036adf4
FUN_0036ae04,0036ae04
Animation_GetLastFrame,0036ae14
FUN_0036ae18,0036ae18
FUN_0036ae48,0036ae48
FUN_0036aeb4,0036aeb4
FUN_0036aef0,0036aef0
FUN_0036b02c,0036b02c
FUN_0036b0fc,0036b0fc
FUN_0036b1e0,0036b1e0
FUN_0036b2d4,0036b2d4
FUN_0036b3f4,0036b3f4
FUN_0036b4d0,0036b4d0
FUN_0036b4dc,0036b4dc
FUN_0036b4ec,0036b4ec
FUN_0036b940,0036b940
FUN_0036b96c,0036b96c
FUN_0036b9e0,0036b9e0
FUN_0036bb28,0036bb28
Text_GetFaceReaction,0036bba8
FUN_0036bbd0,0036bbd0
GetPlayer_UNK_172B,0036bc84
FUN_0036bc98,0036bc98
Flags_GetTreasure,0036bcb4
FUN_0036bcc8,0036bcc8
FUN_0036be34,0036be34
Flags_UnsetSwitch,0036beac
FUN_0036bee0,0036bee0
FUN_0036c174,0036c174
FUN_0036c258,0036c258
DoorShutter_SetupDoor,0036c2e8
Gameplay_SetupRespawnPoint,0036c494
FUN_0036c520,0036c520
GlobalContext_GetCamera,0036c5bc
FUN_0036c5d8,0036c5d8
FUN_0036c648,0036c648
FUN_0036c684,0036c684
Actor_HasNoParent,0036c940
FUN_0036c950,0036c950
FUN_0036c9f0,0036c9f0
FUN_0036cae4,0036cae4
FUN_0036cb80,0036cb80
FUN_0036cbc4,0036cbc4
FUN_0036ccb8,0036ccb8
FUN_0036cd8c,0036cd8c
FUN_0036cda4,0036cda4
FUN_0036cec4,0036cec4
Flags_GetClear,0036cf6c
OnePointCutscene_Attention,0036cf80
ObjTimeblock_Update,0036d10c
FUN_0036d15c,0036d15c
FUN_0036d188,0036d188
FUN_0036d260,0036d260
FUN_0036d288,0036d288
BgDyYoseizo_SpawnParticles,0036d44c
EnFirefly_SetupFlyIdle,0036d878
FUN_0036d940,0036d940
EnBoom_Fly,0036d978
Math_Vec3f_Copy,0036df4c
Item_DropCollectible,0036df58
Actor_WorldPitchTowardPoint,0036e10c
Lights_PointSetColorAndRadius,0036e140
Math_SmoothStepToF,0036e168
FUN_0036e288,0036e288
FUN_0036e3a8,0036e3a8
FUN_0036e5e0,0036e5e0
EffectSsGSplash_Spawn,0036e670
Camera_GetCamDirYaw,0036e70c
Animation_PlayLoop,0036e734
EffectSsLightning_Spawn,0036e78c
Actor_WorldYawTowardActor,0036e800
BgCheck_EntityRaycastFloor4,0036e81c
Flags_GetSwitch,0036e864
FUN_0036e88c,0036e88c
FUN_0036e980,0036e980
FUN_0036e9b8,0036e9b8
EffectSsKiraKira_SpawnDispersed,0036ea98
Gameplay_TriggerVoidOut,0036ebdc
Flags_SetClear,0036ec14
Flags_GetTempClear,0036ec2c
FUN_0036ec40,0036ec40
FUN_0036ef10,0036ef10
Player_GetMask,0036ef98
FUN_0036efa8,0036efa8
FUN_0036f00c,0036f00c
FUN_0036f18c,0036f18c
EnBili_UpdateFloating,0036f21c
FUN_0036f2f8,0036f2f8
FUN_0036f32c,0036f32c
FUN_0036f364,0036f364
Lights_PointGlowSetInfo,0036f410
EnFloormas_SetupLand,0036f44c
FUN_0036f4d8,0036f4d8
FUN_0036f4e4,0036f4e4
FUN_0036f4f0,0036f4f0
FUN_0036f57c,0036f57c
FUN_0036f59c,0036f59c
FUN_0036f5d8,0036f5d8
Quake_SetCountdown,0036f628
Quake_SetQuakeValues,0036f6b0
Quake_SetSpeed,0036f7c0
Quake_Add,0036f848
EffectSsBomb2_SpawnLayered,0036f95c
EffectSsHahen_SpawnBurst,0036f9d0
FUN_0036fadc,0036fadc
Math_ApproachZeroF,0036fc20
FUN_0036fca8,0036fca8
BossGoma_PlayEffectsAndSfx,0036fcfc
FUN_0036fde0,0036fde0
FUN_0036fef4,0036fef4
Math_ApproachS,00370084
FUN_00370170,00370170
Rand_S16Offset_003702c8,003702c8
Animation_MorphToLoop,00370350
Math_ScaledStepToS,00370378
EnFloormas_SetupStand,00370410
FUN_0037043c,0037043c
EnFloormas_Slide,00370448
Math_StepToF,003705a0
FUN_00370634,00370634
SkelAnime_Update,00370734
FUN_0037073c,0037073c
FUN_00370778,00370778
FUN_003707dc,003707dc
FUN_00370818,00370818
FUN_00370cf4,00370cf4
FUN_00370d60,00370d60
EnMu_Pose,00370f3c
FUN_00370f5c,00370f5c
FUN_0037100c,0037100c
sins,0037103c
FUN_003710bc,003710bc
FUN_00371178,00371178
Matrix_RotateZ,00371234
Matrix_Scale,00371348
FUN_003713fc,003713fc
FUN_00371478,00371478
FUN_003715d0,003715d0
FUN_00371680,00371680
FUN_003716f0,003716f0
FUN_0037172c,0037172c
__aeabi_memcpy4,00371738
FUN_003717ac,003717ac
OnePointCutscene_Init,00371808
FUN_00371af0,00371af0
EnGo2_GetDustData,00371b34
EnGo2_IsRollingOnGround,00371cf8
Actor_HasParent,00371e40
Rand_ZeroFloat,00371e50
FUN_00371e6c,00371e6c
FUN_00371eac,00371eac
FUN_00371f1c,00371f1c
FUN_00371fac,00371fac
Matrix_UpdatePosition,00372070
FUN_003720a4,003720a4
FUN_003720b8,003720b8
FUN_00372170,00372170
FUN_003721e0,003721e0
FUN_0037220c,0037220c
MTX34CopyAsm,00372224
FUN_00372244,00372244
coss,00372298
FUN_00372300,00372300
FUN_00372348,00372348
FUN_003723c0,003723c0
FUN_00372448,00372448
OLib_Vec3fDiffToVecSphGeo,00372474
GiveItem,003724dc
FUN_003725e0,003725e0
FUN_00372650,00372650
FUN_0037266c,0037266c
__hardfp_cosf,00372674
__hardfp_sinf,003727f0
FUN_003729b8,003729b8
FUN_00372a60,00372a60
FUN_00372a80,00372a80
Math_StepToS,00372aa8
FUN_00372b50,00372b50
ZAR_GetCTXBByIndex,00372c90
ActorShape_Init,00372d4c
Actor_Find,00372d64
FUN_00372d94,00372d94
ZAR_GetCMABByIndex,00372f0c
FUN_00372f38,00372f38
Object_IsLoaded,00373074
FUN_0037308c,0037308c
FUN_003731d8,003731d8
SkelAnime_Update_003731e0,003731e0
SkelAnime_SetPlaySpeed,003731e8
FUN_003731f4,003731f4
Actor_SetFocus,0037322c
FUN_00373264,00373264
EnFz_UpdateTargetPos,0037327c
Math_ApproachF,00373500
FUN_00373598,00373598
VEC3TransformAsm,003735ac
Matrix_RotateY,003735e8
Animation_OnFrameImpl,003736fc
FUN_0037378c,0037378c
Math_Rand_CenteredFloat,003738a8
Actor_Spawn,003738d0
Actor_GetCollidedExplosive,00373bc0
FUN_00373bec,00373bec
FUN_00373d0c,00373d0c
Animation_PlayOnce,00373d40
FUN_00373d98,00373d98
FUN_00373fa4,00373fa4
FUN_003740fc,003740fc
FUN_003741e4,003741e4
Animation_PlayOnceSetSpeed,0037422c
EffectSsKiraKira_SpawnSmall,00374280
FUN_003742c4,003742c4
DemoKankyo_KillDoorOfTimeCollision,00374420
Actor_Kill,00374428
Item_DropCollectibleRandom,00374444
Animation_MorphToPlayOnce,00374a58
FUN_00374ab0,00374ab0
FUN_00374bb8,00374bb8
FUN_00374be8,00374be8
Audio_PlaySoundGeneral,0037547c
GetCutsceneContextState,0037571c
Actor_SetScale,0037572c
FUN_0037573c,0037573c
FUN_00375750,00375750
Gameplay_InCsMode,0037577c
CollisionCheck_SpawnShieldParticles,003757a8
FUN_0037587c,0037587c
Math_Atan2S,003758b0
Rand_ZeroOne,003759d0
Math_SmoothScaleMaxMinS,00375a18
FUN_00375b70,00375b70
Audio_PlayActorSound2,00375bcc
Animation_Change_00375c08,00375c08
Flags_SetSwitch,00375c10
Audio_PlaySoundAtPosition,00375c44
Actor_ChangeType,00375d3c
BodyBreak_Alloc,00375e18
Actor_ApplyDamage,00375eb8
Actor_SetColorFilter,00375ed8
FUN_00375f88,00375f88
FUN_00375f90,00375f90
FUN_00375fd0,00375fd0
CollisionCheck_SetAC,00376168
CollisionCheck_SetAT,003761f0
FUN_00376278,00376278
CollisionCheck_SetOC,003762a4
Collider_UpdateCylinder,0037632c
Actor_UpdateBgCheckInfo,00376340
EnDyExtra_Update,0037681c
Actor_MoveForward,00376864
EnDns_ChangeAnim,0037693c
FUN_003769d8,003769d8
FUN_00376a38,00376a38
Rupees_ChangeBy,00376a60
Item_Give,00376a78
Inventory_HasEmptyBottle,00377a04
Item_CheckObtainability,00377a50
FUN_00377d28,00377d28
FUN_00377d38,00377d38
__rt_SIGPVFN,00377d74
FUN_00377d80,00377d80
HandleNotification,00377d84
ExitProcess,00377d88
ObjLightswitch_Draw,00377d90
ObjLightswitch_Update,00378240
ObjMakekinsuta_Update,00378300
FUN_00378308,00378308
FUN_003783a8,003783a8
FUN_00378788,00378788
FUN_0037884c,0037884c
FUN_00378924,00378924
FUN_0037896c,0037896c
FUN_00378aa8,00378aa8
EnDntJiji_OverrideLimbDraw,00378aac
EnDntJiji_PostLimbDraw,00378ab4
FUN_00378ab8,00378ab8
EnHintnuts_OverrideLimbDraw,00378b0c
EnHintnuts_PostLimbDraw,00378c48
EnPoField_OverrideLimbDraw2,00378c4c
EnPoField_PostLimDraw2,00378cdc
EnShopnuts_OverrideLimbDraw,00378e60
EnShopnuts_PostLimbDraw,00378f9c
FUN_00378fa0,00378fa0
FUN_00378fe0,00378fe0
FUN_00378ff8,00378ff8
FUN_00379188,00379188
FUN_003791a8,003791a8
FUN_003791c0,003791c0
FUN_003791c4,003791c4
FUN_003791e0,003791e0
FUN_003793ac,003793ac
FUN_003793e0,003793e0
FUN_00379450,00379450
FUN_003794e8,003794e8
FUN_003794ec,003794ec
FUN_00379514,00379514
ObjMure2_SetPosShrubCircle,003795b8
FUN_00379664,00379664
EnSyatekiMan_RestartGame,003796c0
EnBomBowlMan_WaitNotBeatenDC,00379714
FUN_00379768,00379768
FUN_0037989c,0037989c
EnTr_ShrinkVanish,003798f0
FUN_00379b38,00379b38
FUN_00379b54,00379b54
FUN_00379b58,00379b58
FUN_00379b5c,00379b5c
FUN_00379b60,00379b60
FUN_00379b64,00379b64
FUN_00379b68,00379b68
FUN_00379b6c,00379b6c
FUN_00379c3c,00379c3c
FUN_00379cac,00379cac
FUN_00379cdc,00379cdc
BgGndFiremeiro_Draw,00379ce4
BgGndFiremeiro_Update,00379d30
BgGndSoulmeiro_Draw,00379d38
BgGndSoulmeiro_Update,00379dc4
BgHakaMeganeBG_Draw,00379dd8
BgHakaMeganeBG_Update,00379e74
BgHidanCurtain_Draw,00379e7c
BgHidanCurtain_Update,00379f38
BgHidanHamstep_Draw,0037a0f4
BgHidanHamstep_Update,0037a17c
BgHidanSekizou_Draw,0037a184
BgHidanSekizou_Update,0037a3c8
BgJyaBigmirror_Draw,0037a590
BgJyaBigmirror_Update,0037a854
BgJyaHaheniron_Draw,0037ab10
BgJyaHaheniron_Update,0037ab78
FUN_0037ab90,0037ab90
BgMoriElevator_Update,0037abd4
FUN_0037ac08,0037ac08
BgMoriHashira4_Update,0037ac54
BgMoriKaitenkabe_Init,0037ac68
FUN_0037ad28,0037ad28
BgMoriRakkatenjo_Init,0037ad58
BgMoriRakkatenjo_Destroy,0037ae2c
BgRelayObjects_Draw,0037ae5c
BgRelayObjects_Update,0037aed4
BgSpot00Hanebasi_Init,0037aedc
BgSpot00Hanebasi_Destroy,0037b324
FUN_0037b3a4,0037b3a4
FUN_0037b46c,0037b46c
BgSpot08Iceblock_Init,0037b49c
BgSpot08Iceblock_Destroy,0037b7f4
BgSpot16Doughnut_Init,0037b828
BgSpot16Doughnut_Destroy,0037ba18
BgSpot18Basket_Draw,0037ba28
BgSpot18Basket_Update,0037ba94
FUN_0037bb4c,0037bb4c
FUN_0037be8c,0037be8c
FUN_0037bee4,0037bee4
FUN_0037c168,0037c168
CollisionCheck_BlueBlood,0037c7b4
CollisionCheck_NoBlood,0037c93c
FUN_0037ca9c,0037ca9c
FUN_0037cb5c,0037cb5c
caseD_1_0037cc68,0037cc68
caseD_8_0037cc94,0037cc94
caseD_9_0037cd38,0037cd38
caseD_a_0037cddc,0037cddc
caseD_b_0037ce80,0037ce80
caseD_c_0037cf24,0037cf24
caseD_d_0037cfc8,0037cfc8
caseD_e_0037d06c,0037d06c
caseD_4_0037d110,0037d110
caseD_5_0037d360,0037d360
caseD_6_0037d5ac,0037d5ac
caseD_c_0037d980,0037d980
caseD_d_0037dad4,0037dad4
caseD_13_0037db6c,0037db6c
caseD_14_0037dbb4,0037dbb4
FUN_0037dc54,0037dc54
FUN_0037dd00,0037dd00
FUN_0037de78,0037de78
FUN_0037e020,0037e020
FUN_0037e308,0037e308
FUN_0037e434,0037e434
FUN_0037e450,0037e450
FUN_0037e4b0,0037e4b0
FUN_0037e568,0037e568
caseD_f_0037e71c,0037e71c
caseD_1f,0037e828
caseD_21_0037e91c,0037e91c
caseD_2a,0037e93c
caseD_15_0037e9a8,0037e9a8
FUN_0037ea38,0037ea38
FUN_0037eea0,0037eea0
EnPeehat_Adult_StateDie,0037f2a0
caseD_7_0037f7e0,0037f7e0
caseD_12_0037fa34,0037fa34
FUN_0037fbe0,0037fbe0
FUN_0037fdfc,0037fdfc
FUN_00380060,00380060
FUN_0038049c,0038049c
FUN_003804e0,003804e0
FUN_00380604,00380604
FUN_003806d8,003806d8
caseD_20_003809e8,003809e8
caseD_21_00380bdc,00380bdc
caseD_15_00380fac,00380fac
caseD_b_003810b4,003810b4
FUN_0038112c,0038112c
FUN_003811dc,003811dc
FUN_00381334,00381334
FUN_003813c4,003813c4
FUN_00381434,00381434
ObjMakeoshihiki_Draw,0038146c
FUN_003815f8,003815f8
FUN_00381a8c,00381a8c
EnPoDesert_OverrideLimbDraw,00381a90
EnPoDesert_PostLimbDraw,00381b88
FUN_00381d18,00381d18
EnSkj_WaitForOfferResponse,00381d3c
FUN_00381dbc,00381dbc
FUN_00381e6c,00381e6c
FUN_00381ecc,00381ecc
FUN_00381f60,00381f60
FUN_0038202c,0038202c
EnDntJiji_GivePrize,00382064
EnSyatekiMan_FinishPrize,00382144
BgDyYoseizo_CompleteSpinGrow_NoReward,003821e8
FUN_00382298,00382298
FUN_00382314,00382314
FUN_00382360,00382360
FUN_00382520,00382520
FUN_0038256c,0038256c
BgHidanFirewall_Update,003825e4
BgHidanRsekizou_Draw,003827cc
BgHidanRsekizou_Update,003829c0
BgJyaAmishutter_Draw,00382aa8
BgJyaAmishutter_Update,00382b14
BgJyaBombchuiwa_Draw,00382b1c
BgJyaBombchuiwa_Update,00382d94
BgJyaZurerukabe_Draw,00382da8
BgJyaZurerukabe_Update,00382e14
BgMenkuriKaiten_Draw,00382f78
BgMenkuriKaiten_Update,00382ff0
BgMenkuriNisekabe_Init,0038303c
BgMenkuriNisekabe_Destroy,00383088
BgSpot01Idomizu_Draw,00383094
BgSpot01Idomizu_Update,0038310c
BgSpot01Idosoko_Draw,00383114
BgSpot01Idosoko_Update,00383158
BgSpot02Objects_Draw,00383160
BgSpot02Objects_Update,003831ac
BgSpot06Objects_Draw_003831b4,003831b4
BgSpot06Objects_Update_003833f8,003833f8
BgSpot16Bombstone_Init,00383434
BgSpot16Bombstone_Destroy,00383778
BgSpot18Shutter_Draw,003837b4
BgSpot18Shutter_Update,00383800
FUN_00383808,00383808
FUN_003840c8,003840c8
CollisionCheck_GreenBlood,00384388
CollisionCheck_WaterBurst,00384514
caseD_f_0038469c,0038469c
caseD_15_00384b28,00384b28
caseD_7_00385304,00385304
caseD_8_00385664,00385664
caseD_7_00385804,00385804
caseD_9_003858a0,003858a0
caseD_e_00385a0c,00385a0c
caseD_11_00385aa4,00385aa4
caseD_12_00385bec,00385bec
FUN_00385de0,00385de0
FUN_00385dfc,00385dfc
FUN_00385eb4,00385eb4
FUN_00386020,00386020
EffectSsKiraKira_SpawnSmallYellow,003860b0
EnDaikuKakariko_Draw,00386110
EnDaikuKakariko_Update,00386228
FUN_0038639c,0038639c
FUN_003864c4,003864c4
EnHorse_UpdateIngoRace,003865a4
EnHorseGameCheck_Init,00386a8c
EnHorseGameCheck_Destroy,00386b08
caseD_c_00386b28,00386b28
caseD_a_00386c40,00386c40
caseD_e_00386ce0,00386ce0
caseD_26,00386dbc
caseD_3c,00386ddc
caseD_46,00386f38
caseD_3f,00386fe4
caseD_3a,0038708c
caseD_16_003870dc,003870dc
FUN_003871a8,003871a8
EnPeehat_Ground_StateSeekPlayer,003871b0
FUN_00387388,00387388
EnPoField_UpdateDead,00387564
FUN_00387850,00387850
FUN_00387a00,00387a00
FUN_00387e08,00387e08
FUN_00387fd0,00387fd0
FUN_00387fec,00387fec
FUN_00388148,00388148
FUN_003883c4,003883c4
FUN_00388484,00388484
FUN_00388568,00388568
FUN_0038894c,0038894c
caseD_3_00388be0,00388be0
caseD_14_00388d84,00388d84
caseD_23,00388e9c
caseD_27,00388fc8
FUN_003892d8,003892d8
FUN_003895d4,003895d4
FUN_00389714,00389714
EnFr_SetReward,0038989c
FUN_00389970,00389970
FUN_00389c20,00389c20
EnHata_OverrideLimbDraw,00389d88
FUN_00389e64,00389e64
FUN_00389ef0,00389ef0
FUN_0038a164,0038a164
EnSkj_WaitForNextRound,0038a1c0
EnSkj_WaitToGiveReward,0038a210
FUN_0038a280,0038a280
OnePointCutscene_CheckForCategory,0038a2cc
FUN_0038a32c,0038a32c
FUN_0038a3a4,0038a3a4
FUN_0038a46c,0038a46c
FUN_0038a4d0,0038a4d0
FUN_0038a4f0,0038a4f0
FUN_0038a59c,0038a59c
FUN_0038a670,0038a670
FUN_0038a788,0038a788
FUN_0038a814,0038a814
FUN_0038a918,0038a918
EnSyatekiMan_EndGame,0038aa60
FUN_0038ac64,0038ac64
BgMoriKaitenkabe_Draw,0038ace8
FUN_0038ada8,0038ada8
FUN_0038adb0,0038adb0
BgMoriRakkatenjo_Update,0038adf4
BgSpot00Hanebasi_Draw,0038af04
BgSpot00Hanebasi_Update,0038b390
BgSpot01Idohashira_Init,0038b77c
BgSpot01Idohashira_Destroy,0038b8a4
FUN_0038b8d4,0038b8d4
FUN_0038b924,0038b924
BgSpot08Iceblock_Draw,0038b92c
BgSpot08Iceblock_Update,0038b9ac
BgSpot16Doughnut_Draw,0038ba90
BgSpot16Doughnut_Update,0038bbb8
FUN_0038bc50,0038bc50
FUN_0038bdd0,0038bdd0
FUN_0038c110,0038c110
FUN_0038c8e8,0038c8e8
FUN_0038c958,0038c958
FUN_0038ce68,0038ce68
CollisionCheck_RedBlood,0038ce9c
caseD_9_0038cea4,0038cea4
caseD_8_0038d12c,0038d12c
caseD_7_0038d4fc,0038d4fc
caseD_2_0038d594,0038d594
caseD_3_0038d5c0,0038d5c0
caseD_4_0038d5ec,0038d5ec
caseD_5_0038d618,0038d618
caseD_6_0038d644,0038d644
caseD_7_0038d670,0038d670
caseD_8_0038d69c,0038d69c
caseD_a_0038d81c,0038d81c
FUN_0038e8e4,0038e8e4
FUN_0038eb2c,0038eb2c
FUN_0038ec48,0038ec48
FUN_0038ee2c,0038ee2c
FUN_0038eec8,0038eec8
FUN_0038f11c,0038f11c
FUN_0038f278,0038f278
FUN_0038f320,0038f320
FUN_0038f93c,0038f93c
FUN_0038fd58,0038fd58
FUN_003900ac,003900ac
FUN_003902e0,003902e0
FUN_00390344,00390344
FUN_003905e8,003905e8
FUN_0039064c,0039064c
FUN_003906a8,003906a8
FUN_00390760,00390760
FUN_0039099c,0039099c
EnHorse_FollowPlayer,00390b10
EnHorse_Idle,00390f98
EnHorse_Frozen,00391200
caseD_2e,003913ac
caseD_4a,0039144c
caseD_45,0039155c
EnPeehat_Larva_StateSeekPlayer,00391588
EnPeehat_StateBoomerangStunned,00391924
EnPeehat_Ground_SetStateHover,00391a10
